"","R2","F","p_value","mean_permdisp_RUNA.Shallow","mean_permdisp_P50A.Deep","p_disp1","p_disp2","samples"
"533","0.281443926578079","6.26687741125686","0.001","0.300246581905746","0.363674223567615","0.0149149146332242",NA,"RUNARMS9B, RUNARMS1A, RUNARMS8C, RUNARMS7B, RUNARMS3A, RUNARMS5C, RUNARMS7C, RUNARMS4C, RUNARMS1B, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"534","0.289008370561238","6.50378111009547","0.001","0.30888320588894","0.36367422360174","0.0128367413369658",NA,"RUNARMS5B, RUNARMS4B, RUNARMS6A, RUNARMS7A, RUNARMS2C, RUNARMS7C, RUNARMS9C, RUNARMS1A, RUNARMS2A, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"535","0.286152358045898","6.41374637899098","0.001","0.316971716955906","0.363674223766955","0.0511572917511563",NA,"RUNARMS3A, RUNARMS8C, RUNARMS4A, RUNARMS9A, RUNARMS1A, RUNARMS5B, RUNARMS8A, RUNARMS6B, RUNARMS8B, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"536","0.268173490245496","5.86310523974773","0.001","0.33100447185071","0.363674224800174","0.0713542675299295",NA,"RUNARMS3B, RUNARMS1A, RUNARMS6B, RUNARMS3C, RUNARMS9B, RUNARMS4A, RUNARMS3A, RUNARMS9C, RUNARMS6C, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"537","0.290596620593419","6.55416377263959","0.001","0.321453323625572","0.369043213285441","0.0145759824490397",NA,"RUNARMS6A, RUNARMS9A, RUNARMS8B, RUNARMS2A, RUNARMS5A, RUNARMS2C, RUNARMS4C, RUNARMS2B, RUNARMS1B, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"538","0.26789768675547","5.85486879435092","0.001","0.315601587359089","0.363674224771018","0.0679358518347229",NA,"RUNARMS3C, RUNARMS7C, RUNARMS9B, RUNARMS7B, RUNARMS6C, RUNARMS3A, RUNARMS1B, RUNARMS8C, RUNARMS2A, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"539","0.294709393987488","6.68568426064667","0.001","0.297317676989779","0.363674223632721","0.00775681062318222",NA,"RUNARMS7A, RUNARMS8B, RUNARMS1A, RUNARMS2A, RUNARMS5C, RUNARMS8C, RUNARMS3C, RUNARMS9B, RUNARMS4C, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"540","0.277281145989383","6.13862266247859","0.001","0.321456032548643","0.36367423961438","0.0268851176126497",NA,"RUNARMS1B, RUNARMS6A, RUNARMS4A, RUNARMS2A, RUNARMS3C, RUNARMS2B, RUNARMS1A, RUNARMS9A, RUNARMS9C, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"541","0.301138249943945","6.89437073744079","0.001","0.298493687015195","0.363674223557825","0.00307917026891029",NA,"RUNARMS7A, RUNARMS9B, RUNARMS2A, RUNARMS3C, RUNARMS8C, RUNARMS7B, RUNARMS4A, RUNARMS1C, RUNARMS5C, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"542","0.290133091770783","6.53943635703831","0.001","0.333135546579379","0.373404871764954","0.0360185005912276",NA,"RUNARMS9B, RUNARMS2A, RUNARMS2C, RUNARMS5A, RUNARMS2B, RUNARMS8A, RUNARMS1B, RUNARMS6A, RUNARMS8C, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"543","0.287294641519651","6.44966985251193","0.001","0.307936347032855","0.363674223866115","0.0289069416606866",NA,"RUNARMS8A, RUNARMS7B, RUNARMS9B, RUNARMS8B, RUNARMS4A, RUNARMS1B, RUNARMS3B, RUNARMS1C, RUNARMS4B, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"544","0.286016810621375","6.40949120094088","0.001","0.316451133803214","0.36367422433854","0.00674522190569918",NA,"RUNARMS1C, RUNARMS2C, RUNARMS5B, RUNARMS1A, RUNARMS3B, RUNARMS9B, RUNARMS7A, RUNARMS6C, RUNARMS9C, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
