"","R2","F","p_value","mean_permdisp_RUNA.Shallow","mean_permdisp_P50A.Deep","p_disp1","p_disp2","samples"
"303","0.379149688027601","9.7711072885976","0.001","0.245268211644748","0.270248783213128","0.568910097492532",NA,"RUNARMS8B, RUNARMS5C, RUNARMS3C, RUNARMS8B, RUNARMS2A, RUNARMS1B, RUNARMS4C, RUNARMS9B, RUNARMS7C, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"304","0.380004525638198","9.80663998631561","0.001","0.229109223401652","0.267522626771613","0.413048466426604",NA,"RUNARMS5C, RUNARMS1B, RUNARMS8A, RUNARMS1A, RUNARMS2C, RUNARMS8C, RUNARMS3C, RUNARMS4A, RUNARMS8B, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"305","0.459815215841883","13.6194940494967","0.001","0.207484313282957","0.284648186613674","0.0773765371110983",NA,"RUNARMS3B, RUNARMS2A, RUNARMS4C, RUNARMS9C, RUNARMS2B, RUNARMS3C, RUNARMS3A, RUNARMS1C, RUNARMS6B, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"306","0.472822567259106","14.3503128288573","0.001","0.196055214428643","0.27046232660706","0.0915710358057002",NA,"RUNARMS9C, RUNARMS9A, RUNARMS9C, RUNARMS2C, RUNARMS6B, RUNARMS7C, RUNARMS3B, RUNARMS5A, RUNARMS5B, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"307","0.447976002673962","12.9842472021194","0.001","0.197339239164146","0.270219380257533","0.12376630167674",NA,"RUNARMS9A, RUNARMS8B, RUNARMS7B, RUNARMS3B, RUNARMS2C, RUNARMS2B, RUNARMS5B, RUNARMS7A, RUNARMS7B, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"308","0.412758833942037","11.2460463005428","0.001","0.22575140586568","0.268807406624485","0.33081287122641",NA,"RUNARMS2A, RUNARMS8B, RUNARMS7C, RUNARMS2A, RUNARMS7C, RUNARMS7A, RUNARMS5B, RUNARMS6B, RUNARMS8C, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"309","0.370667314662907","9.42375499125684","0.001","0.194280195367502","0.27586796311548","0.0979265897649967",NA,"RUNARMS6C, RUNARMS2B, RUNARMS3C, RUNARMS1B, RUNARMS1B, RUNARMS1B, RUNARMS3C, RUNARMS1B, RUNARMS6C, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"310","0.427381861688893","11.9418323128757","0.001","0.222339545955812","0.273562074412376","0.279632208717359",NA,"RUNARMS6C, RUNARMS5B, RUNARMS1C, RUNARMS2B, RUNARMS8C, RUNARMS1C, RUNARMS5C, RUNARMS8B, RUNARMS2C, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"311","0.466262656233475","13.9772916151787","0.001","0.171117441260551","0.261199573351211","0.0583982430402415",NA,"RUNARMS3B, RUNARMS3A, RUNARMS1C, RUNARMS5B, RUNARMS6B, RUNARMS1C, RUNARMS5B, RUNARMS1B, RUNARMS1C, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"312","0.447962464698301","12.9835364025667","0.001","0.18241805208128","0.270561158505944","0.0568443103982844",NA,"RUNARMS2B, RUNARMS1A, RUNARMS6C, RUNARMS2B, RUNARMS1B, RUNARMS6B, RUNARMS5C, RUNARMS5B, RUNARMS3B, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
